,date,true_confirm,predict_confirm
543,20210805,873,566.5555419921875
544,20210806,884,570.5184936523438
545,20210807,895,574.1525268554688
546,20210808,903,577.279541015625
547,20210809,914,580.667724609375
548,20210810,921,584.3046875
549,20210811,929,587.3948364257812
550,20210812,939,590.826171875
551,20210813,939,594.8997802734375
552,20210814,948,598.9749145507812
553,20210815,959,602.1763916015625
554,20210816,974,605.6036987304688
555,20210817,974,608.171875
556,20210818,989,610.5665283203125
557,20210819,997,613.12841796875
558,20210820,1000,615.5684814453125
559,20210821,1007,618.109130859375
560,20210822,1010,621.701416015625
561,20210823,1010,625.6907958984375
562,20210824,1021,630.0572509765625
563,20210825,1031,634.6989135742188
564,20210826,1039,639.3041381835938
565,20210827,1047,643.5867309570312
566,20210828,1064,648.3770751953125
567,20210829,1067,652.1776123046875
568,20210830,1089,655.8966064453125
569,20210831,1093,659.6468505859375
570,20210901,1102,663.93017578125
571,20210902,1111,668.3610229492188
572,20210903,1118,672.833251953125
573,20210904,1127,678.0587158203125
574,20210905,1131,683.18505859375
575,20210906,1153,688.7200927734375
576,20210907,1162,693.1129760742188
577,20210908,1179,697.537109375
578,20210909,1183,703.1668090820312
579,20210910,1196,710.0030517578125
580,20210911,1207,715.7735595703125
581,20210912,1224,722.1199340820312
582,20210913,1224,729.4591674804688
583,20210914,1238,735.7012329101562
584,20210915,1274,741.0753784179688
585,20210916,1291,745.7576904296875
586,20210917,1300,749.83203125
587,20210918,1309,753.5625
588,20210919,1318,758.3853149414062
589,20210920,1318,763.02587890625
590,20210921,1344,767.797607421875
591,20210922,1349,771.5940551757812
592,20210923,1362,776.0047607421875
593,20210924,1362,780.2035522460938
594,20210925,1379,784.6888427734375
595,20210926,1391,788.4111328125
596,20210927,1402,791.7970581054688
597,20210928,1410,795.5692749023438
598,20210929,1415,799.5195922851562
599,20210930,1424,803.4161987304688
600,20211001,1438,807.7763061523438
601,20211002,1438,811.3804931640625
602,20211003,1454,815.4310302734375
603,20211004,1459,819.6093139648438
604,20211005,1472,823.39306640625
605,20211006,1485,826.47802734375
606,20211007,1491,829.7219848632812
607,20211008,1494,833.0870361328125
608,20211009,1504,835.7342529296875
609,20211010,1518,837.7734375
610,20211011,1523,839.5325317382812
611,20211012,1528,841.14111328125
612,20211013,1534,842.4036254882812
613,20211014,1537,843.4627075195312
614,20211015,1538,844.7471923828125
615,20211016,1540,846.0391235351562
616,20211017,1546,846.990966796875
617,20211018,1550,847.6298217773438
618,20211019,1551,848.2836303710938
619,20211020,1551,848.814453125
620,20211021,1555,849.186279296875
621,20211022,1557,849.4362182617188
622,20211023,1558,849.6742553710938
623,20211024,1558,849.9111938476562
624,20211025,1558,850.4036865234375
625,20211026,1558,851.1859741210938
626,20211027,1558,852.0096435546875
627,20211028,1561,853.0907592773438
628,20211029,1561,854.2757568359375
629,20211030,1563,855.527099609375
630,20211031,1567,857.2731323242188
631,20211101,1569,859.4323120117188
632,20211102,1573,861.6414184570312
633,20211103,1576,863.9614868164062
634,20211104,1578,866.9071044921875
635,20211105,1582,869.9700317382812
636,20211106,1594,872.6835327148438
637,20211107,1603,875.049072265625
638,20211108,1607,877.4783325195312
639,20211109,1610,879.9794921875
640,20211110,1618,882.48291015625
641,20211111,1624,884.557861328125
642,20211112,1631,886.3739624023438
643,20211113,1635,887.9915161132812
644,20211114,1640,889.291259765625
645,20211115,1646,890.4930419921875
646,20211116,1650,891.7651977539062
647,20211117,1652,893.0597534179688
648,20211118,1653,894.560302734375
649,20211119,1655,896.4761962890625
650,20211120,1655,898.259521484375
651,20211121,1664,900.349365234375
652,20211122,1668,902.3867797851562
653,20211123,1673,904.1096801757812
654,20211124,1678,906.1235961914062
655,20211125,1678,908.466064453125
656,20211126,1683,910.9407958984375
657,20211127,1691,913.4505004882812
658,20211128,1697,916.2109375
659,20211129,1699,918.9795532226562
660,20211130,1707,922.1524047851562
661,20211201,1710,925.1427001953125
662,20211202,1720,927.9895629882812
663,20211203,1727,930.5029907226562
664,20211204,1736,932.7918090820312
665,20211205,1742,934.4894409179688
666,20211206,1749,935.9609375
667,20211207,1752,937.3944091796875
668,20211208,1755,938.6480102539062
669,20211209,1761,939.7313232421875
670,20211210,1763,940.7647094726562
671,20211211,1765,941.914306640625
672,20211212,1767,943.0133056640625
673,20211213,1770,944.0757446289062
674,20211214,1773,945.14599609375
675,20211215,1774,946.0617065429688
676,20211216,1779,947.06640625
677,20211217,1780,947.9027099609375
678,20211218,1783,948.88916015625
679,20211219,1785,950.1837158203125
680,20211220,1785,951.3270263671875
681,20211221,1789,952.5794677734375
682,20211222,1790,954.0393676757812
683,20211223,1793,955.4699096679688
684,20211224,1799,956.63330078125
685,20211225,1803,957.7225952148438
686,20211226,1803,958.779052734375
687,20211227,1806,959.8895874023438
688,20211228,1809,960.8980102539062
689,20211229,1813,961.7540893554688
690,20211230,1815,962.4254150390625
691,20211231,1817,963.1481323242188
692,20220101,1818,963.9251708984375
693,20220102,1820,964.6087646484375
694,20220103,1823,965.4603881835938
695,20220104,1823,966.4304809570312
696,20220105,1825,967.4061279296875
697,20220106,1826,968.2376098632812
698,20220107,1829,969.1879272460938
699,20220108,1830,969.8905029296875
700,20220109,1836,970.4768676757812
701,20220110,1838,970.935791015625
702,20220111,1838,971.5203247070312
703,20220112,1838,972.3529052734375
704,20220113,1838,973.2943115234375
705,20220114,1840,974.2189331054688
706,20220115,1843,975.0928955078125
707,20220116,1845,975.9169311523438
708,20220117,1849,976.9260864257812
709,20220118,1850,977.9132690429688
710,20220119,1852,978.95751953125
711,20220120,1852,980.3004760742188
712,20220121,1853,981.990966796875
713,20220122,1858,983.5134887695312
714,20220123,1863,984.687744140625
715,20220124,1867,985.970703125
716,20220125,1867,987.0361328125
717,20220126,1872,987.7823486328125
718,20220127,1877,988.4305419921875
719,20220128,1877,988.746826171875
720,20220129,1881,989.0176391601562
721,20220130,1881,989.2188110351562
722,20220131,1881,989.433349609375
723,20220201,1881,989.6282348632812
724,20220202,1882,989.8800659179688
725,20220203,1882,990.0029907226562
726,20220204,1884,990.1124877929688
727,20220205,1884,990.1795654296875
728,20220206,1884,990.3129272460938
729,20220207,1884,990.5535888671875
730,20220208,1884,990.836669921875
731,20220209,1884,991.2025146484375
732,20220210,1885,991.8034057617188
733,20220211,1885,992.4497680664062
734,20220212,1887,993.24658203125
735,20220213,1888,994.28857421875
736,20220214,1888,995.4635009765625
737,20220215,1891,996.9498901367188
738,20220216,1893,998.6549682617188
739,20220217,1896,1000.45166015625
740,20220218,1900,1002.40966796875
741,20220219,1903,1004.704833984375
742,20220220,1907,1007.201904296875
743,20220221,1913,1009.5950317382812
744,20220222,1918,1012.1334228515625
745,20220223,1923,1014.9482421875
746,20220224,1928,1017.301513671875
747,20220225,1937,1019.4353637695312
748,20220226,1943,1021.6552734375
749,20220227,1946,1023.3819580078125
750,20220228,1956,1024.9559326171875
751,20220301,1959,1026.6270751953125
752,20220302,1960,1028.3328857421875
753,20220303,1966,1030.21826171875
754,20220304,1968,1032.2086181640625
755,20220305,1972,1034.4080810546875
756,20220306,1976,1036.4595947265625
757,20220307,1982,1038.4637451171875
758,20220308,1987,1040.4676513671875
759,20220309,1992,1042.3924560546875
760,20220310,1998,1044.321044921875
761,20220311,2002,1046.4068603515625
762,20220312,2004,1048.645751953125
763,20220313,2009,1051.1085205078125
764,20220314,2013,1053.4759521484375
765,20220315,2020,1055.7413330078125
766,20220316,2026,1057.732421875
767,20220317,2032,1059.3455810546875
768,20220318,2038,1060.726806640625
769,20220319,2042,1061.8292236328125
770,20220320,2046,1062.6737060546875
771,20220321,2049,1063.384521484375
772,20220322,2051,1064.0948486328125
773,20220323,2052,1064.7952880859375
774,20220324,2055,1065.639404296875
775,20220325,2055,1066.3916015625
776,20220326,2057,1067.25732421875
777,20220327,2058,1068.172607421875
778,20220328,2060,1068.9176025390625
779,20220329,2064,1069.5684814453125
780,20220330,2066,1070.1854248046875
781,20220331,2067,1070.691650390625
782,20220401,2069,1071.293701171875
783,20220402,2069,1071.96240234375
784,20220403,2070,1072.602294921875
785,20220404,2072,1073.2493896484375
786,20220405,2074,1073.93603515625
787,20220406,2075,1074.435546875
788,20220407,2078,1075.1392822265625
789,20220408,2078,1076.6982421875
790,20220409,2079,1078.1656494140625
791,20220410,2081,1078.9901123046875
792,20220411,2082,1080.437744140625
793,20220412,2083,1082.3741455078125
794,20220413,2089,1082.84130859375
795,20220414,2108,1083.26416015625
796,20220415,2096,1083.7823486328125
797,20220416,2096,1084.946044921875
798,20220417,2098,1086.0
799,20220418,2101,1087.12353515625
800,20220419,2103,1088.320068359375
801,20220420,2105,1089.0599365234375
802,20220421,2112,1089.652587890625
803,20220422,2112,1090.03369140625
804,20220423,2114,1090.374267578125
805,20220424,2116,1090.6319580078125
806,20220425,2116,1090.8037109375
807,20220426,2116,1091.045166015625
808,20220427,2116,1091.324951171875
809,20220428,2117,1091.5230712890625
810,20220429,2119,1091.66015625
811,20220430,2119,1091.7127685546875
812,20220501,2119,1091.7786865234375
813,20220502,2119,1091.8878173828125
814,20220503,2119,1091.9500732421875
815,20220504,2120,1092.0238037109375
816,20220505,2120,1092.2513427734375
817,20220506,2120,1092.5750732421875
818,20220507,2120,1092.8519287109375
819,20220508,2120,1093.304931640625
