,date,true_confirm,predict_confirm
679,20211218,588,488.2786560058594
680,20211219,588,488.35687255859375
681,20211220,588,488.47589111328125
682,20211221,588,488.5896911621094
683,20211222,589,488.7115173339844
684,20211223,589,488.7115173339844
685,20211224,589,488.7115173339844
686,20211225,589,488.7115173339844
687,20211226,589,488.7115173339844
688,20211227,589,488.7115173339844
689,20211228,589,488.7115173339844
690,20211229,589,488.7115173339844
691,20211230,589,488.79180908203125
692,20211231,589,488.8525085449219
693,20220101,589,488.9057922363281
694,20220102,589,488.98382568359375
695,20220103,589,489.10247802734375
696,20220104,589,489.21612548828125
697,20220105,590,489.33868408203125
698,20220106,590,489.33941650390625
699,20220107,590,489.33941650390625
700,20220108,590,489.33941650390625
701,20220109,590,489.33941650390625
702,20220110,590,489.33941650390625
703,20220111,590,489.33941650390625
704,20220112,590,489.33941650390625
705,20220113,590,489.33941650390625
706,20220114,590,489.33941650390625
707,20220115,590,489.33941650390625
708,20220116,590,489.33941650390625
709,20220117,590,489.33941650390625
710,20220118,590,489.33941650390625
711,20220119,590,489.33941650390625
712,20220120,590,489.4195251464844
713,20220121,590,489.47967529296875
714,20220122,590,489.53277587890625
715,20220123,590,489.6109924316406
716,20220124,590,489.72869873046875
717,20220125,590,489.84381103515625
718,20220126,591,490.0468444824219
719,20220127,591,490.1068420410156
720,20220128,591,490.159912109375
721,20220129,591,490.23834228515625
722,20220130,591,490.3567810058594
723,20220131,591,490.4706115722656
724,20220201,592,490.5929870605469
725,20220202,592,490.5929870605469
726,20220203,592,490.75390625
727,20220204,592,490.8742370605469
728,20220205,592,490.9805908203125
729,20220206,592,491.1368713378906
730,20220207,592,491.3741760253906
731,20220208,592,491.6029052734375
732,20220209,594,491.84820556640625
733,20220210,594,492.0085754394531
734,20220211,594,492.2890930175781
735,20220212,594,492.5167236328125
736,20220213,594,492.7784118652344
737,20220214,594,493.1710510253906
738,20220215,594,493.6372985839844
739,20220216,596,494.11077880859375
740,20220217,598,494.5961608886719
741,20220218,598,494.9370422363281
742,20220219,598,495.2175598144531
743,20220220,598,495.7185974121094
744,20220221,598,496.3502197265625
745,20220222,598,497.11688232421875
746,20220223,601,498.17041015625
747,20220224,603,498.8858337402344
748,20220225,603,500.9585876464844
749,20220226,605,504.364990234375
750,20220227,605,509.1091613769531
751,20220228,606,518.1180419921875
752,20220301,609,530.743408203125
753,20220302,609,550.5794677734375
754,20220303,629,583.8856201171875
755,20220304,649,622.124755859375
756,20220305,674,669.8236083984375
757,20220306,729,831.959228515625
758,20220307,775,1038.102294921875
759,20220308,869,1458.9207763671875
760,20220309,1034,1953.7998046875
761,20220310,1133,2511.5263671875
762,20220311,1269,3272.3486328125
763,20220312,2683,4258.673828125
